Hs_hourly,T_hourly
0.19928999741872153,5.048066775004069
0.1929199993610382,5.156400203704834
0.18574999769528708,5.251466751098633
0.17857999602953592,5.346533298492432
0.1714099943637848,5.4415998458862305
0.1649733285109202,5.048766613006592
0.15853666265805563,4.655933380126953
0.15209999680519104,4.2631001472473145
0.14574999610582987,4.211533387502034
0.13939999540646872,4.159966627756755
0.13304999470710754,4.108399868011475
0.13048666218916574,4.348866621653239
0.12792332967122397,4.589333375295003
0.12535999715328217,4.829800128936768
0.12750999629497528,4.72760009765625
0.1296599954366684,4.625400066375732
0.1318099945783615,4.523200035095215
0.13441333174705505,4.455366611480713
0.1370166689157486,4.387533187866211
0.13962000608444214,4.319699764251709
0.14101667205492655,4.378633181254069
0.14241333802541098,4.437566598256429
0.14381000399589539,4.496500015258789
0.1493766705195109,4.23146669069926
0.15494333704312643,3.96643336613973
0.16051000356674194,3.7014000415802
0.16079666713873544,3.7223333517710366
0.16108333071072897,3.7432666619618735
0.16136999428272247,3.76419997215271
0.16244999567667642,3.8789666493733725
0.1635299970706304,3.9937333265940347
0.16460999846458435,4.108500003814697
0.16573666532834372,4.093133290608724
0.16686333219210306,4.077766577402751
0.16798999905586243,4.062399864196777
0.16497000058492026,3.96073325475057
0.16195000211397806,3.859066645304362
0.1589300036430359,3.7574000358581543
0.1527833342552185,3.6855666637420654
0.14663666486740112,3.6137332916259766
0.14048999547958374,3.5418999195098877
0.13738333185513815,3.515833298365275
0.13427666823069254,3.4897666772206626
0.13117000460624695,3.46370005607605
0.1351133386294047,3.630233367284139
0.13905667265256247,3.796766678492228
0.14300000667572021,3.9632999897003174
0.15577666958173117,4.421166737874349
0.1685533324877421,4.879033486048381
0.18132999539375305,5.336900234222412
0.20090333124001822,5.824400107065837
0.22047666708628336,6.311899979909261
0.24005000293254852,6.7993998527526855
0.2544700006643931,6.764033158620198
0.2688899983962377,6.728666464487712
0.2833099961280823,6.693299770355225
0.2870866656303406,6.55489985148112
0.2908633351325989,6.416499932607015
0.2946400046348572,6.27810001373291
0.29192999998728436,6.055699984232585
0.2892199953397115,5.833299954732259
0.28650999069213867,5.610899925231934
0.2831766605377197,5.354599952697754
0.2798433303833008,5.098299980163574
0.27651000022888184,4.8420000076293945
0.273009995619456,4.775333404541016
0.2695099910100301,4.708666801452637
0.26600998640060425,4.642000198364258
0.2656466563542684,4.589500109354655
0.26528332630793255,4.537000020345052
0.2649199962615967,4.484499931335449
0.26925666133562726,4.4328999519348145
0.2735933264096578,4.38129997253418
0.27792999148368835,4.329699993133545
0.2847499946753184,4.2932000160217285
0.2915699978669484,4.256700038909912
0.2983900010585785,4.220200061798096
0.3021233379840851,4.181300004323323
0.3058566749095917,4.142399946848552
0.30959001183509827,4.103499889373779
0.3028033375740051,4.14193328221639
0.296016663312912,4.180366675059001
0.28922998905181885,4.218800067901611
0.27951665719350177,4.311833381652832
0.26980332533518475,4.404866695404053
0.2600899934768677,4.497900009155273
0.2538599967956543,4.524400075276692
0.24763000011444092,4.550900141398112
0.24140000343322754,4.577400207519531
0.23560000459353128,4.52126677831014
0.22980000575383505,4.465133349100749
0.2240000069141388,4.408999919891357
0.21719667315483093,4.369033336639404
0.21039333939552307,4.329066753387451
0.2035900056362152,4.289100170135498
0.19718333582083383,4.2711334228515625
0.19077666600545248,4.253166675567627
0.1843699961900711,4.235199928283691
0.180349995692571,4.221433321634929
0.1763299951950709,4.207666714986165
0.1723099946975708,4.193900108337402
0.17065666119257608,4.126966714859009
0.1690033276875814,4.060033321380615
0.16734999418258667,3.9930999279022217
0.16287332773208618,3.987633307774862
0.1583966612815857,3.9821666876475015
0.1539199948310852,3.9767000675201416
0.15029333035151163,4.054966767628987
0.14666666587193808,4.133233467737834
0.1430400013923645,4.21150016784668
0.14065333207448324,4.217566808064778
0.13826666275660196,4.223633448282878
0.1358799934387207,4.229700088500977
0.13348999619483948,4.178933461507161
0.13109999895095825,4.128166834513347
0.12871000170707703,4.077400207519531
0.1270566682020823,3.96993350982666
0.12540333469708762,3.862466812133789
0.1237500011920929,3.755000114440918
0.1225466678539912,3.714666763941447
0.12134333451588948,3.674333413441976
0.12014000117778778,3.634000062942505
0.11950333416461945,3.6109000047047934
0.11886666715145111,3.5877999464670816
0.11823000013828278,3.56469988822937
0.1181633323431015,3.50903328259786
0.11809666454792023,3.453366676966349
0.11802999675273895,3.397700071334839
0.1170266643166542,3.365700085957845
0.11602333188056946,3.333700100580851
0.11501999944448471,3.3017001152038574
0.11338333288828532,3.3462000687917075
0.11174666633208592,3.390700022379557
0.11010999977588654,3.4351999759674072
0.10929333418607712,3.4863666693369546
0.1084766685962677,3.5375333627065024
0.10766000300645828,3.58870005607605
0.10731333494186401,3.6521666844685874
0.10696666687726974,3.7156333128611245
0.10661999881267548,3.779099941253662
0.10639999806880951,3.84773325920105
0.10617999732494354,3.9163665771484375
0.10595999658107758,3.984999895095825
0.10601666321357091,3.977466583251953
0.10607332984606425,3.969933271408081
0.10612999647855759,3.962399959564209
0.11350666483243306,3.4576333363850913
0.12088333318630855,2.9528667132059736
0.12826000154018402,2.4481000900268555
0.3160366714000702,2.547600030899048
0.5038133412599564,2.6470999717712402
0.6915900111198425,2.7465999126434326
0.7877266804377238,2.9937666257222495
0.8838633497556051,3.240933338801066
0.9800000190734863,3.488100051879883
0.9522666732470194,3.5818333625793457
0.9245333274205526,3.6755666732788086
0.8967999815940857,3.7692999839782715
0.8727133274078369,3.82450000445048
0.8486266732215881,3.879700024922689
0.8245400190353394,3.9349000453948975
0.8205000162124634,3.9164000352223716
0.8164600133895874,3.8979000250498452
0.8124200105667114,3.8794000148773193
0.7956166664759318,3.916800022125244
0.7788133223851522,3.954200029373169
0.7620099782943726,3.9916000366210938
0.7440666556358337,4.119800090789795
0.7261233329772949,4.248000144958496
0.7081800103187561,4.376200199127197
0.6804766654968262,4.38836685816447
0.6527733206748962,4.400533517201741
0.6250699758529663,4.412700176239014
0.6073566476504008,4.4237667719523115
0.5896433194478353,4.434833367665608
0.5719299912452698,4.445899963378906
0.5456433296203613,4.453233242034912
0.5193566679954529,4.460566520690918
0.49307000637054443,4.467899799346924
0.4656466742356618,4.4163665771484375
0.43822334210077923,4.364833354949951
0.4108000099658966,4.313300132751465
0.3830000062783559,4.141233444213867
0.35520000259081524,3.9691667556762695
0.32739999890327454,3.797100067138672
0.32142666975657147,3.3610000610351562
0.31545334060986835,2.9249000549316406
0.3094800114631653,2.488800048828125
0.30893000960350037,2.6421666940053306
0.30838000774383545,2.7955333391825357
0.30783000588417053,2.948899984359741
0.31168333689371747,3.0545666217803955
0.31553666790326435,3.16023325920105
0.3193899989128113,3.265899896621704
0.3060800035794576,3.3343665599823
0.29277000824610394,3.4028332233428955
0.27946001291275024,3.471299886703491
0.27887000640233356,3.559033234914144
0.27827999989191693,3.6467665831247964
0.27768999338150024,3.734499931335449
0.27669666210810345,3.769699970881144
0.2757033308347066,3.8049000104268393
0.2747099995613098,3.840100049972534
0.26940332849820453,3.885866721471151
0.2640966574350993,3.931633392969767
0.258789986371994,3.977400064468384
0.2541833221912384,4.055533409118652
0.2495766580104828,4.133666753768921
0.24496999382972717,4.2118000984191895
0.2406566639741262,4.311200141906738
0.23634333411852518,4.410600185394287
0.2320300042629242,4.510000228881836
0.24035333593686423,4.44623343149821
0.24867666761080423,4.382466634114583
0.25699999928474426,4.318699836730957
0.33483999967575073,3.6909332275390625
0.4126800000667572,3.063166618347168
0.49052000045776367,2.4354000091552734
0.5372166633605957,2.6192999680836997
0.5839133262634277,2.8031999270121255
0.6306099891662598,2.9870998859405518
0.663783331712087,2.995966593424479
0.6969566742579142,3.0048333009084067
0.7301300168037415,3.013700008392334
0.7649600108464559,3.053433338801066
0.7997900048891703,3.0931666692097983
0.8346199989318848,3.1328999996185303
0.8888333241144816,3.1593000094095864
0.9430466492970785,3.185700019200643
0.9972599744796753,3.212100028991699
1.0694033304850261,3.2802000045776367
1.1415466864903767,3.348299980163574
1.2136900424957275,3.4163999557495117
1.2921367088953655,3.479433298110962
1.3705833752950032,3.542466640472412
1.4490300416946411,3.6054999828338623
1.4409867127736409,3.7363999684651694
1.4329433838526409,3.867299954096476
1.4249000549316406,3.998199939727783
1.4116833607355754,4.1436333656311035
1.39846666653951,4.289066791534424
1.3852499723434448,4.434500217437744
1.3922566572825115,4.606333414713542
1.3992633422215779,4.778166611989339
1.4062700271606445,4.949999809265137
1.4401033322016399,5.170733133951823
1.473936637242635,5.391466458638509
1.5077699422836304,5.612199783325195
1.561669945716858,5.8034664789835615
1.6155699491500854,5.994733174641927
1.669469952583313,6.185999870300293
1.736153284708659,6.357799847920735
1.8028366168340046,6.529599825541179
1.8695199489593506,6.701399803161621
1.9272065957387288,6.844733238220215
1.9848932425181072,6.988066673278809
2.0425798892974854,7.131400108337402
2.1141032377878823,7.296433448791504
2.1856265862782798,7.4614667892456055
2.2571499347686768,7.626500129699707
2.3055766423543296,7.741633415222168
2.354003349939982,7.856766700744629
2.4024300575256348,7.97189998626709
2.422880013783773,8.038466771443685
2.4433299700419107,8.10503355662028
2.463779926300049,8.171600341796875
2.4973232746124268,8.250733693440756
2.5308666229248047,8.329867045084635
2.5644099712371826,8.409000396728516
2.593400001525879,8.48520024617513
2.622390031814575,8.561400095621744
2.6513800621032715,8.63759994506836
2.673386732737223,8.716033299763998
2.6953934033711753,8.794466654459635
2.717400074005127,8.872900009155273
2.7503600120544434,8.974199930826822
2.7833199501037598,9.075499852498373
2.816279888153076,9.176799774169922
2.8449366092681885,9.280533154805502
2.873593330383301,9.38426653544108
2.902250051498413,9.48799991607666
2.923996686935425,9.573533376057943
2.9457433223724365,9.659066836039225
2.9674899578094482,9.744600296020508
2.956423282623291,9.779000282287598
2.945356607437134,9.813400268554688
2.9342899322509766,9.847800254821777
2.8931566079457602,9.830100059509277
2.8520232836405435,9.812399864196777
2.810889959335327,9.794699668884277
2.759066661198934,9.75386651357015
2.7072433630625405,9.713033358256022
2.6554200649261475,9.672200202941895
2.564856688181559,9.598900159200033
2.474293311436971,9.52560011545817
2.383729934692383,9.452300071716309
2.3004465897878013,9.335199991861979
2.2171632448832193,9.21809991200765
2.1338798999786377,9.10099983215332
2.0928032398223877,8.971266428629557
2.0517265796661377,8.841533025105795
2.0106499195098877,8.711799621582031
1.964229941368103,8.550099690755209
1.9178099632263184,8.388399759928385
1.8713899850845337,8.226699829101562
1.8215399980545044,8.097533226013184
1.771690011024475,7.968366622924805
1.7218400239944458,7.839200019836426
1.7050400177637737,7.801533381144206
1.6882400115331013,7.763866742451985
1.6714400053024292,7.726200103759766
1.6750733455022175,7.7711334228515625
1.678706685702006,7.816066741943359
1.6823400259017944,7.861000061035156
1.6763633489608765,7.898233413696289
1.6703866720199585,7.935466766357422
1.6644099950790405,7.972700119018555
1.6389300028483074,7.973333358764648
1.613450010617574,7.973966598510742
1.5879700183868408,7.974599838256836
1.5409133434295654,7.9259999593098955
1.49385666847229,7.877400080362956
1.4467999935150146,7.828800201416016
1.399916648864746,7.775533517201741
1.3530333042144775,7.722266832987468
1.306149959564209,7.669000148773193
1.271756649017334,7.634633382161458
1.237363338470459,7.600266615549724
1.202970027923584,7.565899848937988
1.1823200384775798,7.289533297220866
1.1616700490315754,7.013166745503743
1.1410200595855713,6.736800193786621
1.1348167260487874,6.304500102996826
1.1286133925120037,5.872200012207031
1.1224100589752197,5.439899921417236
1.1070266962051392,5.328533331553142
1.0916433334350586,5.217166741689046
1.076259970664978,5.105800151824951
1.0583633184432983,5.035233497619629
1.0404666662216187,4.964666843414307
1.022570013999939,4.894100189208984
1.0099833408991497,4.810700098673503
0.9973966677983602,4.7273000081380205
0.9848099946975708,4.643899917602539
0.9719499945640564,4.591666539510091
0.959089994430542,4.5394331614176435
0.9462299942970276,4.487199783325195
0.9330066641171774,4.483799934387207
0.919783333937327,4.480400085449219
0.9065600037574768,4.4770002365112305
0.8874333302179972,4.509633541107178
0.8683066566785177,4.542266845703125
0.8491799831390381,4.574900150299072
0.8297866582870483,4.567233403523763
0.8103933334350586,4.559566656748454
0.7910000085830688,4.5518999099731445
0.7741033434867859,4.527733325958252
0.7572066783905029,4.503566741943359
0.74031001329422,4.479400157928467
0.7271100083986918,4.465266704559326
0.7139100035031637,4.4511332511901855
0.7007099986076355,4.436999797821045
0.6930866638819376,4.441733201344808
0.6854633291562399,4.446466604868571
0.677839994430542,4.451200008392334
0.6776833335558573,4.487866719563802
0.6775266726811727,4.5245334307352705
0.677370011806488,4.561200141906738
0.6831333438555399,4.620433489481608
0.6888966759045919,4.679666837056478
0.6946600079536438,4.738900184631348
0.6972900032997131,4.774733384450276
0.6999199986457825,4.810566584269206
0.7025499939918518,4.846399784088135
0.702406664689382,4.87363322575887
0.702263335386912,4.900866667429606
0.7021200060844421,4.928100109100342
0.6991066733996073,4.951266765594482
0.6960933407147726,4.974433422088623
0.6930800080299377,4.997600078582764
0.692056675752004,5.0559000968933105
0.6910333434740702,5.114200115203857
0.6900100111961365,5.172500133514404
0.706196665763855,5.327600161234538
0.7223833203315735,5.482700188954671
0.738569974899292,5.637800216674805
0.750279982884725,5.773333549499512
0.7619899908701578,5.908866882324219
0.7736999988555908,6.044400215148926
0.7617833415667216,6.05643351872762
0.7498666842778524,6.068466822306315
0.7379500269889832,6.08050012588501
0.7142166892687479,5.578366756439209
0.6904833515485128,5.076233386993408
0.6667500138282776,4.574100017547607
0.7029633522033691,4.186566670735677
0.7391766905784607,3.7990333239237466
0.7753900289535522,3.4114999771118164
0.8375366926193237,3.376300017038981
0.8996833562850952,3.341100056966146
0.9618300199508667,3.3059000968933105
1.198913335800171,3.482400099436442
1.435996651649475,3.6589001019795737
1.6730799674987793,3.835400104522705
1.9967599709828694,4.252466678619385
2.3204399744669595,4.6695332527160645
2.64411997795105,5.086599826812744
2.8374733130137124,5.277233282725017
3.0308266480763755,5.467866738637288
3.224179983139038,5.6585001945495605
3.508826732635498,5.912633419036865
3.793473482131958,6.16676664352417
4.078120231628418,6.420899868011475
4.072056770324707,6.7297665278116865
4.065993309020996,7.0386331876118975
4.059929847717285,7.347499847412109
3.931906541188558,7.456566492716472
3.8038832346598306,7.565633138020833
3.6758599281311035,7.674699783325195
3.6445632775624595,7.7423332532246905
3.613266626993815,7.8099667231241865
3.581969976425171,7.877600193023682
3.5528999964396157,7.943366686503093
3.523830016454061,8.009133179982504
3.494760036468506,8.074899673461914
3.4478300412495932,8.084199905395508
3.40090004603068,8.093500137329102
3.3539700508117676,8.102800369262695
3.295490026473999,8.104966799418131
3.2370100021362305,8.107133229573568
3.178529977798462,8.109299659729004
3.1334433555603027,8.124032974243164
3.0883567333221436,8.138766288757324
3.0432701110839844,8.153499603271484
3.0135167439778647,8.151233037312826
2.9837633768717446,8.148966471354166
2.954010009765625,8.146699905395508
2.8988099892934165,8.111000061035156
2.8436099688212075,8.075300216674805
2.788409948348999,8.039600372314453
2.7435665925343833,8.06820011138916
2.698723236719767,8.096799850463867
2.6538798809051514,8.125399589538574
2.6276665528615317,8.189566294352213
2.6014532248179116,8.253732999165853
2.575239896774292,8.317899703979492
2.5779732863108316,8.366699854532877
2.5807066758473716,8.415500005086264
2.583440065383911,8.464300155639648
2.5746700763702393,8.48823356628418
2.5659000873565674,8.512166976928711
2.5571300983428955,8.536100387573242
2.5200234254201255,8.570833524068197
2.482916752497355,8.60556666056315
2.445810079574585,8.640299797058105
2.4180800914764404,8.66926638285319
2.390350103378296,8.698232968648275
2.3626201152801514,8.72719955444336
2.3522067070007324,8.749133110046387
2.3417932987213135,8.771066665649414
2.3313798904418945,8.793000221252441
2.3319265842437744,8.82116667429606
2.3324732780456543,8.849333127339682
2.333019971847534,8.8774995803833
2.33146333694458,8.899999618530273
2.329906702041626,8.922499656677246
2.328350067138672,8.944999694824219
2.309746742248535,8.936899820963541
2.2911434173583984,8.928799947102865
2.2725400924682617,8.920700073242188
2.218393405278524,8.867833455403646
2.1642467180887857,8.814966837565104
2.110100030899048,8.762100219726562
2.0469833612442017,8.521833419799805
1.9838666915893555,8.281566619873047
1.9207500219345093,8.041299819946289
1.8901666800181072,7.468599955240886
1.8595833381017048,6.8959000905354815
1.8289999961853027,6.323200225830078
1.8126566807428997,6.028000195821126
1.7963133653004963,5.732800165812175
1.7799700498580933,5.437600135803223
1.7724000215530396,5.2767333984375
1.7648299932479858,5.115866661071777
1.7572599649429321,4.954999923706055
1.8261899948120117,4.778033256530762
1.8951200246810913,4.601066589355469
1.964050054550171,4.424099922180176
1.9559367100397747,4.414599895477295
1.9478233655293782,4.405099868774414
1.939710021018982,4.395599842071533
1.8770000139872234,4.318366527557373
1.8142900069554646,4.241133213043213
1.751579999923706,4.163899898529053
1.6704033215840657,4.093899965286255
1.5892266432444255,4.023900032043457
1.5080499649047852,3.953900098800659
1.4787566264470418,3.86163338025411
1.4494632879892986,3.76936666170756
1.4201699495315552,3.6770999431610107
1.3893166383107503,3.6588666439056396
1.3584633270899455,3.6406333446502686
1.3276100158691406,3.6224000453948975
1.3254233598709106,3.5548333326975503
1.3232367038726807,3.4872666200002036
1.3210500478744507,3.4196999073028564
1.2552667061487834,3.3757999738057456
1.189483364423116,3.3319000403086343
1.1237000226974487,3.2880001068115234
1.0410833557446797,3.2843000888824463
0.9584666887919108,3.280600070953369
0.8758500218391418,3.276900053024292
0.8076900243759155,3.227566719055176
0.7395300269126892,3.1782333850860596
0.6713700294494629,3.1289000511169434
0.6328466931978861,3.070500055948893
0.5943233569463094,3.0121000607808432
0.5558000206947327,2.953700065612793
0.5376900235811869,2.8753000100453696
0.5195800264676412,2.796899954477946
0.5014700293540955,2.7184998989105225
0.49068668484687805,2.693699916203817
0.47990334033966064,2.668899933497111
0.46911999583244324,2.6440999507904053
0.43018333117167157,2.6825332641601562
0.39124666651089984,2.7209665775299072
0.3523100018501282,2.759399890899658
0.333293338616689,2.686533292134603
0.31427667538324994,2.6136666933695474
0.2952600121498108,2.540800094604492
0.3102500041325887,2.5078001022338867
0.32523999611536664,2.4748001098632812
0.34022998809814453,2.441800117492676
0.3784633278846741,2.5465667247772217
0.4166966676712036,2.6513333320617676
0.45493000745773315,2.7560999393463135
0.45290666818618774,2.729599952697754
0.45088332891464233,2.7030999660491943
0.4488599896430969,2.6765999794006348
0.4386233290036519,2.6842666467030845
0.42838666836420697,2.6919333140055337
0.41815000772476196,2.6995999813079834
0.38439000646273297,2.999300003051758
0.3506300052007039,3.2990000247955322
0.3168700039386749,3.5987000465393066
0.31218000253041583,3.817300001780192
0.3074900011221568,4.035899957021077
0.3027999997138977,4.254499912261963
0.2979099949200948,4.392499923706055
0.29301999012629193,4.5304999351501465
0.288129985332489,4.668499946594238
0.2852033277352651,4.674933274586995
0.2822766701380412,4.681366602579753
0.27935001254081726,4.68779993057251
0.2763933440049489,4.617433230082194
0.2734366754690806,4.547066529591878
0.2704800069332123,4.4766998291015625
0.2772533396879832,3.9726998805999756
0.2840266724427541,3.4686999320983887
0.290800005197525,2.9646999835968018
0.3434533377488454,2.866499980290731
0.39610667030016583,2.7682999769846597
0.4487600028514862,2.670099973678589
0.49909667174021405,2.691366672515869
0.5494333406289419,2.7126333713531494
0.5997700095176697,2.7339000701904297
0.6131033301353455,2.8364334106445312
0.6264366507530212,2.938966751098633
0.639769971370697,3.0415000915527344
0.6366833051045736,2.938200076421102
0.6335966388384501,2.8349000612894693
0.6305099725723267,2.731600046157837
0.5826399823029836,2.898733377456665
0.5347699920336405,3.065866708755493
0.4869000017642975,3.2330000400543213
0.49033666650454205,3.2863333225250244
0.49377333124478656,3.3396666049957275
0.49720999598503113,3.3929998874664307
0.5339933236440023,3.632699966430664
0.5707766513029734,3.8724000453948975
0.6075599789619446,4.112100124359131
0.659006655216217,4.32830015818278
0.7104533314704895,4.544500192006429
0.761900007724762,4.760700225830078
0.7926766673723856,4.975666840871175
0.8234533270200094,5.190633455912272
0.8542299866676331,5.405600070953369
0.8559033274650574,5.599433422088623
0.8575766682624817,5.793266773223877
0.859250009059906,5.987100124359131
0.8455466628074646,6.144433339436849
0.8318433165550232,6.301766554514567
0.8181399703025818,6.459099769592285
0.804859975973765,6.668033123016357
0.7915799816449484,6.87696647644043
0.7782999873161316,7.085899829864502
0.7760733167330424,7.321666558583577
0.7738466461499532,7.557433287302653
0.771619975566864,7.7932000160217285
0.7774333159128824,7.974966684977214
0.783246656258901,8.1567333539327
0.7890599966049194,8.338500022888184
0.7942999998728434,8.482966740926107
0.7995400031407675,8.62743345896403
0.8047800064086914,8.771900177001953
0.8089800079663595,8.863933563232422
0.8131800095240275,8.95596694946289
0.8173800110816956,9.04800033569336
0.8167600035667419,9.075933456420898
0.8161399960517883,9.103866577148438
0.8155199885368347,9.131799697875977
0.8024533192316691,9.09726651509603
0.7893866499265035,9.06273333231608
0.7763199806213379,9.028200149536133
0.7469499905904134,8.790600140889486
0.7175800005594889,8.553000132242838
0.6882100105285645,8.315400123596191
0.6564266681671143,8.053266684214273
0.6246433258056641,7.7911332448323565
0.5928599834442139,7.5289998054504395
0.5715733170509338,7.397733211517334
0.5502866506576538,7.2664666175842285
0.5289999842643738,7.135200023651123
0.5182833274205526,7.0920000076293945
0.5075666705767313,7.048799991607666
0.49685001373291016,7.0055999755859375
0.4871533413728078,6.985966682434082
0.4774566690127055,6.966333389282227
0.46775999665260315,6.946700096130371
0.4583933353424072,6.634900093078613
0.4490266740322113,6.3231000900268555
