Zone,1,2,3,Total
t384,837.7612223372803,564.3743884506,0.0,1402.1356107878803
t385,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t386,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t387,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t388,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t389,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t390,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t391,837.7612223372803,625.5253342506497,0.0,1463.2865565879301
t392,837.7612223372803,677.1097147121044,0.0,1514.8709370493848
t393,837.7612223372803,1014.6417180405798,0.0,1852.40294037786
t394,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t395,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t396,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t397,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t398,837.7612223372803,530.5951559188425,0.0,1368.3563782561228
t399,837.7612223372803,869.6384636890544,0.0,1707.3996860263346
t400,843.4038196824254,1057.7172805797043,0.0,1901.1211002621296
t401,936.7604211958901,1529.0926683540126,0.0,2465.8530895499025
t402,936.7604211958901,1529.0926683540126,0.0,2465.8530895499025
t403,808.5023498001204,1529.0926683540126,0.0,2337.595018154133
t404,736.35718464,1529.0926683540126,0.0,2265.449852994013
t405,736.35718464,1529.0926683540126,0.0,2265.449852994013
t406,736.35718464,699.4255420223236,0.0,1435.7827266623235
t407,736.35718464,960.9580519736992,0.0,1697.3152366136992
t408,736.35718464,380.98551559497537,0.0,1117.3427002349754
t409,736.35718464,0.0,0.0,736.35718464
t410,736.35718464,0.0,0.0,736.35718464
t411,736.35718464,0.0,0.0,736.35718464
t412,736.35718464,0.0,0.0,736.35718464
t413,736.35718464,0.0,0.0,736.35718464
t414,736.35718464,0.0,0.0,736.35718464
t415,736.35718464,0.0,0.0,736.35718464
t416,736.35718464,0.0,0.0,736.35718464
t417,316.6335893952001,0.0,0.0,316.6335893952001
t418,311.47908910272,0.0,0.0,311.47908910272
t419,311.47908910272,0.0,0.0,311.47908910272
t420,311.47908910272,0.0,0.0,311.47908910272
t421,311.47908910272,0.0,0.0,311.47908910272
t422,311.47908910272,0.0,0.0,311.47908910272
t423,311.47908910272,0.0,0.0,311.47908910272
t424,316.6335893952001,0.0,0.0,316.6335893952001
t425,736.35718464,0.0,0.0,736.35718464
t426,736.35718464,1330.9521332983243,0.0,2067.309317938324
t427,736.35718464,1460.9749440358212,0.0,2197.332128675821
t428,736.35718464,1460.9749440358212,0.0,2197.332128675821
t429,736.35718464,1460.9749440358212,0.0,2197.332128675821
t430,736.35718464,1460.9749440358212,0.0,2197.332128675821
t431,736.35718464,1019.5906228413656,0.0,1755.9478074813655
t432,736.35718464,1051.0573956794713,0.0,1787.4145803194713
t433,736.35718464,842.6189129400307,0.0,1578.9760975800307
t434,736.35718464,506.95830558042985,0.0,1243.3154902204299
t435,736.35718464,506.95830558042985,0.0,1243.3154902204299
t436,736.35718464,530.9612166187424,0.0,1267.3184012587424
t437,736.35718464,520.4356091507155,0.0,1256.7927937907157
t438,736.35718464,749.4031271215493,0.0,1485.7603117615495
t439,736.35718464,1602.1001390335205,110.56164505370496,2449.0189687272255
t440,736.35718464,1626.4391598000002,243.16285501425412,2605.9591994542543
t441,736.35718464,585.518097528,167.3275361579543,1489.2028183259542
t442,736.35718464,564.3743884506,89.06326316959255,1389.7948362601926
t443,684.6571641601613,564.3743884506,89.06326316959255,1338.0948157803539
t444,311.47908910272,564.3743884506,89.06326316959255,964.9167407229127
t445,311.47908910272,564.3743884506,89.06326316959255,964.9167407229127
t446,311.47908910272,564.3743884506,89.06326316959255,964.9167407229127
t447,316.6335893952001,564.3743884506,89.06326316959255,970.0712410153926
t448,736.35718464,564.3743884506,89.06326316959255,1389.7948362601926
t449,800.9710788992569,1163.0197373026747,89.06326316959255,2053.054079371524
t450,1195.9590100223365,1626.4391598000002,218.29231169017788,3040.690481512515
t451,1230.903911341615,1626.4391598000002,218.29231169017788,3075.635382831793
t452,1230.903911341615,1626.4391598000002,218.29231169017788,3075.635382831793
t453,986.5978283510173,1626.4391598000002,78.58523220846406,2691.6222203594816
t454,986.5978283510173,1626.4391598000002,0.0,2613.0369881510173
t455,942.9820376035576,1469.9765457305432,0.0,2412.9585833341007
t456,736.35718464,1186.0504789500142,0.0,1922.4076635900142
t457,736.35718464,564.3743884506,0.0,1300.7315730906
t458,736.35718464,381.1616282543895,0.0,1117.5188128943896
t459,736.35718464,381.1616282543895,0.0,1117.5188128943896
t460,736.35718464,491.467100165564,0.0,1227.824284805564
t461,736.35718464,381.1616282543895,0.0,1117.5188128943896
t462,736.35718464,437.58741619074056,0.0,1173.9446008307405
t463,736.35718464,807.5314568602901,0.0,1543.88864150029
