Zone,1,2,3
t1217,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1218,23.843847792665542,23.042098117600002,-13.342516017486574
t1219,39.74347677748401,38.4071018824,-13.342516017486574
t1220,121.55250126164815,117.46529691286399,-13.342516017486574
t1221,39.74347677748401,38.4071018824,-13.342516017486574
t1222,31.793662285074777,30.724600000000002,-13.342516017486574
t1223,31.793662285074777,30.724600000000002,-13.342516017486574
t1224,31.793662285074777,30.724600000000002,-13.342516017486574
t1225,31.793662285074777,30.724600000000002,-13.342516017486574
t1226,31.793662285074777,30.724600000000002,-13.342516017486574
t1227,31.793662285074777,30.724600000000002,-13.342516017486574
t1228,31.793662285074777,30.724600000000002,30.577426062300948
t1229,31.793662285074777,30.724600000000002,30.577426062300948
t1230,31.793662285074777,30.724600000000002,30.577426062300948
t1231,31.793662285074777,30.724600000000002,30.577426062300948
t1232,31.793662285074777,30.724600000000002,30.577426062300948
t1233,15.355322921965609,14.838999999999997,15.966090483369646
t1234,-0.0,-0.0,-0.0
t1235,-0.0,-0.0,-0.0
t1236,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1237,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1238,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1239,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1240,-8.203098117600005,-8.203098117600005,-13.342516017486574
t1241,23.843847792665542,23.042098117600002,-13.342516017486574
t1242,31.793662285074777,30.724600000000002,-13.342516017486574
t1243,83.19192965713705,80.3946,-13.342516017486574
t1244,83.19192965713705,80.3946,-13.342516017486574
t1245,31.793662285074777,30.724600000000002,-13.342516017486574
t1246,31.793662285074777,30.724600000000002,-13.342516017486574
t1247,31.793662285074777,30.724600000000002,-13.342516017486574
t1248,31.793662285074777,30.724600000000002,-13.342516017486574
t1249,31.793662285074777,30.724600000000002,-13.342516017486574
t1250,31.793662285074777,30.724600000000002,-13.342516017486574
t1251,23.843847792665542,23.042098117600002,22.931724139978975
t1252,23.843847792665542,23.042098117600002,22.931724139978975
t1253,23.843847792665542,23.042098117600002,22.931724139978975
t1254,31.793662285074777,30.724600000000002,30.577426062300948
t1255,31.793662285074777,30.724600000000002,30.577426062300948
t1256,29.162091709620096,28.181516017486572,28.046523708957828
t1257,-13.342516017486574,-13.342516017486577,-13.342516017486574
t1258,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1259,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1260,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1261,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1262,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1263,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1264,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1265,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1266,29.16209170962009,28.181516017486572,-13.342516017486574
t1267,31.793662285074777,30.724600000000002,-13.342516017486574
t1268,66.05917386644963,63.83793333333333,30.577426062300948
t1269,66.05917386644963,63.83793333333333,63.5321431839665
t1270,66.05917386644963,63.83793333333329,63.5321431839665
t1271,31.793662285074777,30.724600000000002,30.577426062300948
t1272,31.793662285074777,30.724600000000002,30.577426062300948
t1273,31.793662285074777,30.724600000000002,30.577426062300948
t1274,31.793662285074777,30.724600000000002,30.577426062300948
t1275,23.843847792665542,23.042098117600002,22.931724139978975
t1276,23.843847792665542,23.042098117600002,-0.0
t1277,23.843847792665542,23.042098117600002,-13.342516017486574
t1278,23.843847792665542,23.042098117600002,-13.342516017486574
t1279,23.843847792665542,23.042098117600002,-13.342516017486574
t1280,31.793662285074777,30.724600000000002,30.577426062300948
t1281,23.84384779266554,23.0420981176,22.93172413997897
t1282,-5.6968140951645925,-5.6968140951645925,-5.6968140951645925
t1283,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1284,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1285,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1286,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1287,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1288,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1289,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1290,23.843847792665542,23.042098117600002,-0.0
t1291,31.793662285074777,30.724600000000002,-13.342516017486574
t1292,34.01092108019121,32.867303440880875,-13.342516017486574
t1293,34.01092108019121,32.867303440880875,-13.342516017486574
t1294,34.01092108019121,32.867303440880875,-13.342516017486574
t1295,31.793662285074777,30.724600000000002,-13.342516017486574
t1296,31.793662285074777,30.724600000000002,-13.342516017486574
t1297,31.793662285074777,30.724600000000002,-13.342516017486574
t1298,31.793662285074777,30.724600000000002,-0.0
t1299,31.793662285074777,30.724600000000002,30.577426062300948
t1300,31.793662285074777,30.724600000000002,30.577426062300948
t1301,31.793662285074777,30.724600000000002,30.577426062300948
t1302,31.793662285074777,30.724600000000002,30.577426062300948
t1303,31.793662285074777,30.724600000000002,30.577426062300948
t1304,79.8660414644624,77.18054483867868,76.81084223237411
t1305,79.8660414644624,77.18054483867868,83.04276315453279
t1306,31.793662285074777,30.724600000000002,33.05827506336944
t1307,31.793662285074777,30.724600000000002,33.05827506336944
t1308,31.793662285074777,30.724600000000002,33.05827506336944
t1309,31.793662285074777,30.724600000000002,33.05827506336944
t1310,23.843847792665542,23.042098117600002,22.931724139978975
t1311,23.843847792665542,23.042098117600002,22.931724139978975
t1312,23.843847792665542,23.042098117600002,22.931724139978975
t1313,31.793662285074777,30.724600000000002,-0.0
t1314,31.793662285074777,30.724600000000002,-13.342516017486574
t1315,31.793662285074777,30.724600000000002,-13.342516017486574
t1316,37.3108335428068,36.05625630638561,-13.342516017486574
t1317,34.55224791394078,33.39042815319279,-13.342516017486574
t1318,31.793662285074777,30.724600000000002,-13.342516017486574
t1319,31.793662285074777,30.724600000000002,-13.342516017486574
t1320,31.793662285074777,30.724600000000002,30.577426062300948
t1321,31.793662285074777,30.724600000000002,30.577426062300948
t1322,7.6689807786844915,7.419499999999998,7.375611234428782
t1323,7.1700192213155045,7.419499999999998,6.89573697547803
t1324,7.170019221315504,7.419499999999998,6.89573697547803
t1325,7.1700192213155045,7.419499999999998,6.89573697547803
t1326,7.1700192213155045,7.419499999999998,6.89573697547803
t1327,7.170019221315504,7.419499999999998,-13.342516017486574
t1328,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1329,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1330,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1331,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1332,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1333,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1334,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1335,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1336,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1337,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1338,7.1700192213155045,6.928927236880356,-13.342516017486574
t1339,9.560586516162953,9.8932470704948,-13.342516017486574
t1340,9.560586516162953,9.8932470704948,-13.342516017486574
t1341,9.560586516162953,9.8932470704948,-13.342516017486574
t1342,9.560586516162953,9.8932470704948,-13.342516017486574
t1343,9.560586516162953,9.8932470704948,-13.342516017486574
t1344,9.560586516162953,9.8932470704948,-13.342516017486574
t1345,9.560586516162953,9.8932470704948,-13.342516017486574
t1346,7.1700192213155045,7.419499999999999,-13.342516017486574
t1347,7.1700192213155045,7.4195,-13.342516017486574
t1348,7.1700192213155045,7.419499999999998,-13.342516017486574
t1349,7.1700192213155045,7.419499999999998,-13.342516017486574
t1350,7.1700192213155045,7.419499999999998,-13.342516017486574
t1351,7.1700192213155045,7.4195,-13.342516017486574
t1352,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1353,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1354,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1355,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1356,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1357,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1358,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1359,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1360,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1361,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1362,7.1700192213155045,6.928927236880356,-13.342516017486574
t1363,56.41730534883406,54.52027276311964,-13.342516017486574
t1364,75.31236387673407,72.77998471580172,-13.342516017486574
t1365,75.31236387673407,72.77998471580172,-13.342516017486574
t1366,31.79366228507477,30.724600000000002,-13.342516017486574
t1367,31.793662285074777,30.724600000000002,-13.342516017486574
t1368,31.793662285074777,30.724600000000002,-13.342516017486574
t1369,31.79366228507477,30.724600000000002,-13.342516017486574
t1370,31.79366228507477,30.724600000000002,-13.342516017486574
t1371,31.79366228507477,30.724600000000002,-13.342516017486574
t1372,31.79366228507477,30.724600000000002,-12.232566678076942
t1373,31.79366228507477,30.724600000000002,30.577426062300944
t1374,31.79366228507477,30.724600000000002,30.57742606230094
t1375,31.793662285074777,30.724600000000002,30.577426062300948
t1376,23.843847792665535,23.0420981176,24.79225173342429
t1377,-8.203098117600003,-8.203098117600003,-8.203098117600003
t1378,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1379,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1380,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1381,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1382,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1383,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1384,-8.203098117600003,-8.203098117600003,-8.203098117600003
t1385,23.843847792665535,23.0420981176,22.93172413997897
t1386,31.793662285074777,30.724600000000002,30.577426062300948
t1387,66.05917386644961,63.83793333333332,63.5321431839665
t1388,66.05917386644961,63.83793333333332,63.5321431839665
t1389,66.05917386644961,63.83793333333332,63.5321431839665
t1390,31.79366228507477,30.724599999999995,30.57742606230094
t1391,31.793662285074777,30.724600000000002,30.577426062300948
t1392,31.793662285074777,30.724600000000002,30.577426062300948
t1393,31.79366228507477,30.72460000000001,30.57742606230094
t1394,31.79366228507477,30.724599999999995,30.57742606230094
t1395,18.470007093448228,17.84895287793753,17.763454590609108
t1396,18.470007093448224,17.848952877937528,-13.342516017486574
t1397,18.470007093448224,17.848952877937528,-13.342516017486574
t1398,18.470007093448224,17.848952877937528,-13.342516017486574
t1399,18.470007093448228,19.112670886912397,-13.342516017486574
t1400,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1401,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1402,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1403,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1404,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1405,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1406,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1407,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1408,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1409,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1410,24.628120974361458,23.8000001039228,23.685995699226496
t1411,38.9592035957881,37.6491998960772,37.468856425375414
t1412,83.96702047497607,81.14362837956345,80.7549422027602
t1413,83.96702047497607,81.14362837956345,80.7549422027602
t1414,31.793662285074777,30.724600000000002,30.577426062300948
t1415,31.793662285074777,30.724600000000002,-0.0
t1416,31.793662285074777,30.724600000000002,-0.0
t1417,18.470007093448224,17.848952877937528,-13.342516017486574
t1418,18.470007093448224,17.848952877937528,-13.342516017486574
t1419,18.470007093448224,17.848952877937528,-13.342516017486574
t1420,15.35605400389458,14.83970649929012,-13.342516017486574
t1421,15.35605400389458,14.83970649929012,-13.342516017486574
t1422,18.470007093448224,17.848952877937528,-13.342516017486574
t1423,18.470007093448224,17.848952877937528,-13.342516017486574
t1424,18.470007093448224,17.848952877937528,-13.342516017486574
t1425,7.419499999999998,7.170019221315504,-13.342516017486574
t1426,7.419499999999998,7.170019221315504,-13.342516017486574
t1427,7.419499999999998,7.170019221315504,-13.342516017486574
t1428,7.419499999999998,7.170019221315504,-13.342516017486574
t1429,7.419499999999998,7.170019221315504,-13.342516017486574
t1430,1.88,1.816784976895094,-13.342516017486574
t1431,13.47532292196561,13.022215023104904,-13.342516017486574
t1432,18.470007093448228,17.84895287793753,-13.342516017486574
t1433,31.793662285074777,30.724600000000002,-0.0
t1434,31.793662285074777,30.724600000000002,30.577426062300948
t1435,86.04450418862976,83.15125667781358,82.75295375865765
t1436,86.04450418862976,83.15125667781359,82.75295375865765
t1437,31.793662285074777,30.7246,30.577426062300948
t1438,31.793662285074777,30.724600000000002,30.577426062300948
t1439,31.793662285074777,30.724600000000002,30.577426062300948
t1440,31.793662285074777,30.724600000000002,30.577426062300948
t1441,31.793662285074777,30.724600000000002,30.577426062300948
t1442,31.793662285074777,30.724600000000002,30.577426062300948
t1443,31.793662285074777,30.724600000000002,32.17929057183744
t1444,31.793662285074777,30.724600000000002,32.17929057183744
t1445,31.793662285074777,30.724600000000002,32.17929057183744
t1446,31.793662285074777,30.724600000000002,32.17929057183744
t1447,31.793662285074777,30.724600000000002,32.17929057183744
t1448,31.793662285074777,30.724600000000002,33.05827506336944
t1449,23.843847792665542,23.042098117600002,24.792251733424294
t1450,23.843847792665542,23.042098117600002,24.792251733424294
t1451,23.843847792665542,23.042098117600002,24.792251733424294
t1452,23.843847792665542,23.042098117600002,24.792251733424294
t1453,23.843847792665542,23.042098117600002,24.792251733424294
t1454,23.843847792665542,23.042098117600002,22.931724139978975
t1455,23.843847792665542,23.042098117600002,24.792251733424294
t1456,23.843847792665542,23.042098117600002,24.792251733424294
t1457,31.793662285074777,30.724600000000002,30.577426062300948
t1458,31.793662285074777,30.724600000000002,30.577426062300948
t1459,31.793662285074777,30.724600000000002,-13.342516017486574
t1460,53.86234731600282,52.051225225542396,-13.342516017486567
t1461,31.793662285074777,30.724600000000002,-13.342516017486567
t1462,31.793662285074777,30.724600000000002,-13.342516017486567
t1463,31.793662285074777,30.724600000000002,-13.342516017486574
t1464,31.793662285074777,30.724600000000002,-13.342516017486574
t1465,19.971964321763362,19.300406775991753,-13.342516017486574
t1466,19.97196432176336,19.30040677599175,-13.342516017486574
t1467,19.97196432176336,19.300406775991753,-13.342516017486574
t1468,19.97196432176336,19.30040677599175,-13.342516017486574
t1469,19.97196432176336,19.30040677599175,-13.342516017486574
t1470,19.97196432176336,19.30040677599175,-13.342516017486574
t1471,19.97196432176336,19.30040677599175,-13.342516017486574
t1472,26.630848105439995,25.735385510605614,-13.342516017486574
t1473,26.630848105439995,25.735385510605614,-13.342516017486574
t1474,26.630848105439995,25.735385510605614,-13.342516017486574
t1475,26.630848105439995,25.735385510605614,-13.342516017486574
t1476,19.971964321763362,19.30040677599175,-13.342516017486574
t1477,7.9358229219656105,7.668980778684492,-13.342516017486574
t1478,7.419499999999998,7.170019221315504,7.135674104953406
t1479,7.677661460982804,7.419499999999998,7.383959845506268
t1480,7.1613385390171915,6.920538442631009,6.887388364400545
t1481,1.88,1.816784976895094,1.8080823933300636
t1482,19.971964321763362,19.30040677599175,19.207955877870496
t1483,75.92918473755496,73.37606496759688,73.02458620419091
t1484,75.92918473755496,73.37606496759688,73.02458620419091
t1485,31.793662285074777,30.724600000000002,-0.0
t1486,29.691484947399474,30.724600000000002,-13.342516017486574
t1487,26.630848105439995,27.557468316250915,-13.342516017486574
t1488,26.63084810544,25.73538551060562,-13.342516017486574
t1489,19.97196432176336,19.30040677599175,-13.342516017486574
t1490,19.97196432176336,19.30040677599175,-13.342516017486574
t1491,19.97196432176336,19.30040677599175,-13.342516017486574
t1492,19.971964321763362,19.300406775991753,-13.342516017486574
t1493,19.971964321763362,19.300406775991753,-13.342516017486574
t1494,19.97196432176336,19.30040677599175,-13.342516017486574
t1495,19.971964321763362,19.30040677599175,-13.342516017486574
t1496,19.971964321763362,19.30040677599175,-13.342516017486574
t1497,19.97196432176336,19.30040677599175,-13.342516017486574
t1498,19.97196432176336,19.30040677599175,19.207955877870496
t1499,7.935822921965612,7.668980778684494,7.6322455860591285
t1500,7.419499999999998,7.170019221315502,7.714615247322792
t1501,7.419499999999998,7.170019221315504,7.714615247322793
t1502,7.419499999999998,7.170019221315504,7.135674104953406
t1503,7.419499999999998,7.170019221315504,7.135674104953406
t1504,7.419499999999999,7.170019221315504,7.135674104953407
t1505,7.9358229219656105,7.668980778684492,7.632245586059127
t1506,26.630848105439995,25.735385510605614,25.612110414304965
t1507,33.679144451746694,32.546682805645304,32.39078090724634
t1508,83.15719246805106,80.36103084932395,25.612110414304965
t1509,83.15719246805106,80.36103084932395,-4.965315647995981
t1510,31.793662285074777,30.724600000000002,30.577426062300948
t1511,31.793662285074777,30.724600000000002,30.577426062300948
t1512,26.630848105439995,27.557468316250915,-4.965315647995981
t1513,26.630848105439995,27.557468316250915,25.612110414304965
t1514,26.630848105439995,25.735385510605614,25.612110414304965
t1515,26.630848105439995,25.735385510605614,25.612110414304965
t1516,26.630848105439995,25.735385510605614,25.612110414304965
t1517,26.630848105439995,25.735385510605614,25.612110414304965
t1518,26.630848105439995,25.735385510605614,25.612110414304965
t1519,26.630848105439995,26.630848105439995,-13.342516017486574
t1520,-11.79184810544,-11.791848105439998,-13.342516017486574
t1521,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1522,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1523,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1524,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1525,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1526,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1527,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1528,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1529,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1530,-0.0,-0.0,-13.342516017486574
t1531,39.50690348066202,38.17848336559109,-13.342516017486574
t1532,145.417,140.52735158784782,-13.342516017486574
t1533,31.793662285074777,30.724600000000002,-13.342516017486574
t1534,31.793662285074777,30.724600000000002,-13.342516017486574
t1535,8.479641773850313,8.77469086192202,-13.342516017486574
t1536,8.479641773850311,8.77469086192202,-13.342516017486574
t1537,8.479641773850311,8.77469086192202,-13.342516017486574
t1538,7.419499999999998,7.677661460982804,-13.342516017486574
t1539,7.419499999999998,7.677661460982804,-13.342516017486574
t1540,7.419499999999998,7.677661460982804,-0.0
t1541,7.419499999999998,7.677661460982804,-13.342516017486574
t1542,7.419499999999998,7.677661460982804,-13.342516017486574
t1543,7.419499999999998,7.677661460982804,-13.342516017486574
t1544,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1545,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1546,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1547,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1548,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1549,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1550,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1551,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1552,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1553,6.359358226149685,6.1455247276398834,6.116087043393591
t1554,8.479641773850311,8.194513714991123,8.155261166513222
t1555,55.107682796299244,53.25468628500888,52.758430036543984
t1556,63.26557895501796,61.13827308513141,60.84541458106435
t1557,63.26557895501796,61.13827308513141,60.84541458106435
t1558,63.26557895501796,54.81799860733149,60.84541458106435
t1559,33.2474494645589,30.724600000000002,31.9756
t1560,31.793662285074777,30.724600000000002,30.577426062300948
t1561,31.793662285074777,30.724600000000002,30.577426062300948
t1562,8.479641773850311,8.77469086192202,-0.0
t1563,8.479641773850311,8.484602288456571,-13.342516017486574
t1564,8.479641773850311,8.194513714991123,-13.342516017486574
t1565,8.479641773850311,8.194513714991123,-13.342516017486574
t1566,8.479641773850311,8.77469086192202,-13.342516017486574
t1567,5.860396668780694,6.064309138077976,-13.342516017486574
t1568,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1569,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1570,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1571,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1572,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1573,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1574,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1575,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1576,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1577,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1578,5.377198935140888,5.196390554861843,-13.342516017486574
t1579,29.691484947399474,30.724600000000002,-13.342516017486574
t1580,91.46748291000907,88.39188767303897,-13.342516017486574
t1581,91.46748291000907,88.39188767303897,-13.342516017486574
t1582,31.793662285074777,30.724600000000002,-13.342516017486574
t1583,7.668980778684496,7.9358229219656105,-13.342516017486574
t1584,7.1700192213155,7.4195000000000055,-13.342516017486574
t1585,7.1700192213155,7.4195000000000055,-13.342516017486574
t1586,7.170019221315504,7.419499999999998,-13.342516017486574
t1587,7.170019221315504,7.419499999999998,-13.342516017486574
t1588,7.170019221315504,7.419499999999998,-13.342516017486574
t1589,7.170019221315504,7.419499999999998,-13.342516017486574
t1590,7.170019221315504,7.419499999999998,-13.342516017486574
t1591,5.377198935140887,5.564298541999996,-13.342516017486574
t1592,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1593,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1594,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1595,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1596,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1597,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1598,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1599,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1600,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1601,5.377198935140887,5.196390554861843,5.171499319181597
t1602,7.1700192213155,6.92892723688035,6.895736975478024
t1603,39.11590430343525,37.8006315405039,37.61956269692816
t1604,145.417,140.52735158784782,139.85421137812654
t1605,39.11590430343525,37.80063154050389,37.61956269692816
t1606,7.1700192213155,7.419499999999998,-13.342516017486574
t1607,7.1700192213155,7.419499999999998,-13.342516017486574
t1608,7.1700192213155,7.4195000000000055,-13.342516017486574
t1609,7.1700192213155,7.41949999999999,-13.342516017486574
t1610,5.377198935140887,5.564298541999998,-13.342516017486574
t1611,5.377198935140887,5.564298541999998,-13.342516017486574
t1612,5.377198935140888,5.564298541999998,-13.342516017486574
t1613,5.377198935140888,5.564298541999998,-13.342516017486574
t1614,5.377198935140888,5.564298541999998,-13.342516017486574
t1615,5.377198935140887,5.564298541999998,-13.342516017486574
t1616,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1617,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1618,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1619,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1620,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1621,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1622,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1623,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1624,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1625,-12.382566678076948,-12.382566678076948,-12.382566678076948
t1626,5.757908278632819,5.5642985419999995,5.5376449898964974
t1627,33.713415467424795,32.579801458000034,-0.0
t1628,141.72980727845516,136.96414076687992,-0.0
t1629,31.793662285074777,30.724600000000002,-0.0
t1630,31.793662285074777,30.724600000000002,30.577426062300948
t1631,31.793662285074777,30.724600000000002,30.577426062300948
t1632,7.677661460982804,7.419499999999998,7.383959845506268
t1633,7.170019221315499,7.419499999999998,6.8957369754780204
t1634,7.1700192213155,7.419499999999998,6.895736975478024
t1635,7.1700192213155,7.419499999999998,6.895736975478027
t1636,5.377198935140887,5.564298541999998,5.171499319181597
t1637,5.377198935140887,5.564298541999998,-5.171499319181597
t1638,5.377198935140888,5.564298541999998,-0.0
t1639,5.377198935140887,5.564298541999998,5.171499319181597
t1640,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1641,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1642,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1643,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1644,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1645,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1646,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1647,-12.382566678076946,-12.382566678076946,-12.382566678076946
t1648,1.88,1.816784976895094,1.9547781744008157
t1649,5.377198935140887,5.196390554861843,5.591080381821658
t1650,7.4194999999999975,7.1700192213155045,7.714615247322794
t1651,58.47486228507481,54.2791807786845,56.23796220747018
t1652,77.35420153799483,74.75316556060872,74.395090346252
t1653,77.35420153799483,74.75316556060872,74.395090346252
t1654,33.2474494645589,30.724600000000002,31.9756
t1655,31.793662285074777,30.724600000000002,30.577426062300948
t1656,31.793662285074777,30.724600000000002,30.577426062300948
t1657,31.793662285074777,30.724600000000002,30.577426062300948
t1658,29.691484947399474,30.724600000000002,28.555665513413615
t1659,7.4194999999999975,7.419499999999999,7.135674104953407
t1660,7.4194999999999975,7.419499999999998,-13.342516017486574
t1661,7.4194999999999975,7.419499999999998,-13.342516017486574
t1662,7.4194999999999975,7.419499999999998,-13.342516017486574
t1663,7.4194999999999975,7.419499999999998,-13.342516017486574
t1664,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1665,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1666,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1667,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1668,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1669,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1670,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1671,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1672,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1673,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1674,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1675,28.181516017486572,29.16209170962009,-13.342516017486574
t1676,89.70046106162681,92.82158810233047,-13.342516017486574
t1677,89.70046106162681,92.82158810233047,-13.342516017486574
t1678,7.4194999999999975,7.677661460982805,-13.342516017486574
t1679,7.4194999999999975,7.677661460982805,-13.342516017486574
t1680,7.4194999999999975,7.677661460982805,-13.342516017486574
t1681,7.4194999999999975,7.67766146098281,-13.342516017486574
t1682,7.1700192213155,7.41949999999999,-13.342516017486574
t1683,7.1700192213155,7.4195000000000055,-13.342516017486574
t1684,7.1700192213155,7.4195000000000055,-13.342516017486574
t1685,7.1700192213155,7.41949999999999,-13.342516017486574
t1686,7.170019221315504,7.419499999999998,-13.342516017486574
t1687,5.564298541999999,5.75790827863282,-13.342516017486574
t1688,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1689,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1690,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1691,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1692,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1693,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1694,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1695,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1696,-13.342516017486574,-13.342516017486574,-13.342516017486574
t1697,5.5642985419999995,5.377198935140891,5.785621992421213
